# jd	phase	mag	magdiff	activity
2455429.57787	0.48448	12.57633	-0.365377006484662	active
2453237.72106	0.48557	12.88858	-0.0532950954660656	passive
2452789.77382	0.4868	13.02863	0.0866535230995922	passive
2454885.85233	0.4894	12.83152	-0.110372744912322	active
2454592.85575	0.49033	12.97376	0.031992241691345	passive
2454947.84112	0.4923	12.98855	0.0472059126158264	passive
2454626.67416	0.49416	12.95794	0.0171871013646232	passive
2453657.52401	0.49454	12.93657	-0.00404001326618086	passive
2453302.54553	0.49501	12.93421	-0.00621313493216036	passive
2452372.8414	0.49673	13.00525	0.06560448483852	passive
2452482.7215	0.49865	12.9828	0.0441905039592054	passive
2453254.66685	0.50048	12.8206	-0.11686476610809	passive
2452017.8735	0.50096	12.93566	-0.00148009104602487	passive
2453206.77662	0.50185	12.71849	-0.218022022220765	active
2453113.81248	0.50425	12.97163	0.0369743233673994	passive
2454302.71901	0.50636	12.89113	-0.0417081665568269	active
2452758.84294	0.50789	12.93345	0.00203136275929516	passive
2452079.8739	0.50799	13.02839	0.0970669911178383	passive
2453192.72526	0.51433	12.4458	-0.478813624647762	active
2454933.82179	0.51615	13.0247	0.102222324123229	passive
2454350.64769	0.51863	12.9304	0.010960210227303	passive
2453640.68973	0.51921	12.67859	-0.240119903117712	passive
2452499.6838	0.51942	12.87755	-0.0408939308616798	passive
2453674.49844	0.51961	12.98678	0.0685774754996586	passive
2454688.72818	0.52023	12.92397	0.00656017078263105	passive
2452468.7064	0.52399	12.89497	-0.0174857462748026	passive
2454564.77949	0.52467	12.90979	-0.00174603402798645	passive
2452389.8274	0.52591	12.93373	0.0238871437094126	passive
2454657.75593	0.52663	12.97123	0.0623793977160183	passive
2452358.8395	0.52676	12.98324	0.0745692525571862	passive
2452933.56888	0.52683	12.89592	-0.0126538149980266	passive
2452144.7276	0.52779	12.89163	-0.0156083526335227	passive
2453271.65	0.52864	12.78281	-0.123236615250697	passive
2454367.58426	0.53026	12.84647	-0.0572820701266537	passive
2453223.76207	0.53083	12.77638	-0.126557743432118	passive
2453643.5426	0.53184	12.96463	0.0631437662294925	passive
2452327.8833	0.53887	12.97782	0.086707211715753	passive
2454998.68855	0.54059	12.87049	-0.0180228909929188	passive
2453288.59205	0.54222	12.86621	-0.0198204914036104	passive
2454240.84648	0.54472	12.49943	-0.382762228303585	active
2455463.55554	0.54485	12.44372	-0.438271715687504	active
2453130.83107	0.545	12.9018	0.0200397503556147	passive
2453240.70718	0.5455	12.80798	-0.0730078985602844	passive
2452744.8648	0.54636	12.7156	-0.164056705961023	passive
2452854.74111	0.54693	12.54182	-0.336952596658948	active
2454888.83813	0.54921	12.72462	-0.15060341296665	active
2454257.77605	0.55386	12.45779	-0.41014838457223	active
2454550.78014	0.5556	12.89707	0.0318670504583185	passive
2452051.8443	0.55889	12.93765	0.0776222148554933	passive
2452761.804	0.55892	12.8209	-0.0390806119120448	passive
2452116.6441	0.55956	12.90002	0.0410455614313499	passive
2454353.58078	0.55973	12.842	-0.0167072424198444	passive
2453660.52614	0.56014	12.8421	-0.015962966712042	passive
2454674.75634	0.56092	12.90444	0.0476021008368122	passive
2454305.69152	0.56145	12.78142	-0.0745860332637438	active
2452516.709	0.56251	12.87052	0.016176083885556	passive
2452344.8538	0.56254	12.88027	0.0259730899601855	passive
2453257.6644	0.56446	12.76016	-0.0911333023115706	passive
2452020.8766	0.56691	12.81907	-0.0284074911694674	passive
2454629.69919	0.5679	12.88389	0.0379477692502554	passive
2455353.7504	0.56954	12.7866	-0.0568088885757589	passive
2452068.7885	0.57323	12.80236	-0.0354026546109427	passive
2453164.71976	0.57378	12.86095	0.0240216029261973	passive
2454612.82234	0.57746	12.84542	0.0140181623350646	passive
2454274.75245	0.57963	12.44188	-0.386305262463996	active
2454291.65949	0.58078	12.59658	-0.229911662688686	active
2453195.73559	0.58284	12.75104	-0.0724347277075861	active
2455274.90814	0.5845	12.78859	-0.0324673682993168	passive
2454370.55817	0.58585	12.75643	-0.0626691694159316	passive
2453677.50579	0.58707	12.8228	0.00546535740135212	passive
2454708.64613	0.5901	12.81818	0.00521143930523138	passive
2452330.8754	0.60091	12.90973	0.112294167997366	passive
2452874.61466	0.60104	12.81999	0.0227418284332526	passive
2454756.57168	0.60126	12.48576	-0.311170490016391	active
2452502.7379	0.60347	12.73392	-0.0598112081355371	passive
2455497.53121	0.60451	12.32535	-0.466869854572865	active
2452905.61608	0.60499	12.72459	-0.066930877061802	passive
2452006.9019	0.60659	12.83332	0.0441362400808618	passive
2453102.83404	0.60746	12.81421	0.0263021009125435	passive
2454339.6296	0.60776	12.73828	-0.0491870588657211	passive
2455260.89043	0.60892	12.70338	-0.0823779361368704	passive
2452054.8111	0.61195	12.89014	0.108884129025245	passive
2454646.74023	0.61661	12.76377	-0.010434953696242	passive
2452361.9108	0.61692	12.78492	0.0111903528115214	passive
2453426.85225	0.61765	12.77804	0.00543298423712812	passive
2453308.53638	0.62146	12.55731	-0.209355802195001	passive
2453212.75198	0.62281	12.71949	-0.0450349747862511	passive
2454891.86525	0.62368	12.58282	-0.180314687548682	active
2452922.57328	0.62394	12.72833	-0.0343875333766928	passive
2452519.7017	0.62476	12.862	0.100603240149898	passive
2452874.68303	0.62531	12.8371	0.0765935651246537	passive
2453212.76046	0.62582	12.74597	-0.0137077165410417	passive
2452488.7164	0.62654	12.79662	0.0381171390499642	passive
2454677.7628	0.62807	12.73625	-0.0197387834132066	passive
2452023.8714	0.62991	12.76061	0.0076721132233768	passive
2455356.7598	0.63773	12.68537	-0.0544043207978948	passive
2453088.83376	0.63806	12.66264	-0.0765761541842753	passive
2452085.8829	0.64088	12.73972	0.00526667052166196	passive
2452536.6531	0.64166	12.77188	0.0387400590913671	passive
2454277.74906	0.64328	12.48017	-0.250250943781381	active
2453294.51658	0.64513	12.7628	0.0354651185024473	passive
2455435.67112	0.64728	12.36639	-0.357391612597139	active
2454759.53429	0.65284	12.40254	-0.312284742630558	active
2452891.66647	0.65358	12.71209	-0.00157425826367508	passive
2453167.76666	0.65528	12.77046	0.0594282131119197	passive
2454584.87142	0.65629	12.72779	0.0182985718339932	passive
2454584.87142	0.65629	12.72779	0.0182985718339932	passive
2452333.8507	0.65699	12.74875	0.0403151481337822	passive
2452009.8693	0.65987	12.78135	0.0771597986496744	passive
2452877.59945	0.66049	12.68546	-0.0178394518334883	passive
2454539.8262	0.6675	12.78342	0.089533079686694	passive
2454956.7902	0.66878	12.71424	0.0219257815921878	passive
2455500.52973	0.66883	12.25671	-0.435543789497068	active
2452136.6845	0.6729	12.61451	-0.073092899150538	passive
2455294.88405	0.67494	12.73734	0.0518565942319213	passive
2455342.78126	0.67605	12.64363	-0.040763186868892	passive
2454987.81037	0.67938	12.64842	-0.032956897810827	passive
2452925.56437	0.68563	12.63381	-0.0428015094872229	passive
2452474.8057	0.68894	12.56369	-0.110785616781042	passive
2452105.7422	0.68993	12.67195	-0.00192954046816318	passive
2455390.72246	0.69277	12.61374	-0.0585225364637356	passive
2455438.61693	0.6929	12.40413	-0.2680614973528	active
2453091.81134	0.69495	12.62053	-0.0505710357624825	passive
2453153.79247	0.69514	12.65379	-0.0172125921301589	passive
2454359.60578	0.6983	12.7066	0.0371814186255293	passive
2452539.6311	0.6987	12.63453	-0.0346941180283533	passive
2452894.61656	0.70071	12.69786	0.0295981597611696	passive
2452350.8894	0.70488	12.65331	-0.012999167042878	passive
2452829.83813	0.70762	12.60391	-0.0611127842879693	passive
2454762.50701	0.708	12.36765	-0.297192358893856	active
2453232.71339	0.7081	12.65072	-0.0140747642394849	passive
2455328.78789	0.7091	12.56	-0.104315857046217	passive
2453122.84207	0.7093	12.71606	0.0518406358112209	passive
2453139.74951	0.7106	12.69187	0.0282846424571837	passive
2454666.7295	0.7118	12.71869	0.055702045039915	passive
2453280.62017	0.7126	12.57109	-0.0914920904439427	passive
2454556.86509	0.71545	12.71856	0.0574837736561893	passive
2452953.82385	0.71632	12.78217	0.12157518587756	passive
2454345.57271	0.71727	12.68608	0.0260241674829391	passive
2455038.6344	0.71936	12.71077	0.0519540187910277	passive
2454525.88582	0.71937	12.72919	0.0703801433167204	passive
2455021.73372	0.72047	12.63382	-0.0243041627286349	passive
2454911.86109	0.7212	12.61135	-0.0463054705733654	passive
2452508.709	0.72291	12.67401	0.017498127487535	passive
2453249.66798	0.72613	12.60221	-0.0519564749025339	passive
2454973.86907	0.73092	12.62281	-0.0274335292036412	passive
2454297.71782	0.73119	12.36989	-0.280120423020422	active
2453218.69663	0.73286	12.57936	-0.0691874075483909	passive
2452091.7819	0.73473	12.68556	0.0386858317779222	passive
2453125.74862	0.74098	12.60146	-0.0397173987035941	passive
2452739.78051	0.74169	12.61813	-0.0224044862603652	passive
2454897.8338	0.74222	12.5182	-0.121856754756426	active
2452384.8099	0.74495	12.69161	0.0539727045118781	passive
